,gene_id,database,kegg_id
11116,bll0902,KEGG_pathway,map00500
11117,bll0902,KEGG_pathway,map01100
11118,blr0903,KEGG_pathway,-
11120,bll0904,KEGG_pathway,map02020
11122,bll0905,KEGG_pathway,map02020
11123,blr0906,KEGG_pathway,-
11124,blr0907,KEGG_pathway,-
11126,blr0908,KEGG_pathway,map00650
11127,blr0909,KEGG_pathway,-
11131,bll0910,KEGG_pathway,map00550
11132,bll0910,KEGG_pathway,map01100
11133,bll0910,KEGG_pathway,map01501
11134,blr0911,KEGG_pathway,-
11137,bll0912,KEGG_pathway,map02010
11138,bll0912,KEGG_pathway,map02024
11141,bll0913,KEGG_pathway,map02010
11142,bll0913,KEGG_pathway,map02024
11143,bll0914,KEGG_pathway,-
11144,blr0915,KEGG_pathway,-
11146,bll0916,KEGG_pathway,map02020
11149,blr0917,KEGG_pathway,map00920
11150,blr0917,KEGG_pathway,map02010
11153,blr0918,KEGG_pathway,map00920
11154,blr0918,KEGG_pathway,map02010
11157,blr0919,KEGG_pathway,map00920
11158,blr0919,KEGG_pathway,map02010
11159,blr0920,KEGG_pathway,-
11160,blr0921,KEGG_pathway,-
11163,blr0923,KEGG_pathway,map02020
11164,blr0923,KEGG_pathway,map02030
11166,bll0924,KEGG_pathway,map03430
11169,blr0925,KEGG_pathway,map00362
11170,blr0925,KEGG_pathway,map01120
11178,blr0926,KEGG_pathway,map00361
11179,blr0926,KEGG_pathway,map00362
11180,blr0926,KEGG_pathway,map00364
11181,blr0926,KEGG_pathway,map00623
11182,blr0926,KEGG_pathway,map01100
11183,blr0926,KEGG_pathway,map01120
11184,blr0926,KEGG_pathway,map01220
11190,blr0927,KEGG_pathway,map00362
11191,blr0927,KEGG_pathway,map00624
11192,blr0927,KEGG_pathway,map01100
11193,blr0927,KEGG_pathway,map01120
11194,blr0927,KEGG_pathway,map01220
11200,blr0928,KEGG_pathway,map00362
11201,blr0928,KEGG_pathway,map00624
11202,blr0928,KEGG_pathway,map01100
11203,blr0928,KEGG_pathway,map01120
11204,blr0928,KEGG_pathway,map01220
11207,blr0929,KEGG_pathway,map02020
11208,blr0929,KEGG_pathway,map02030
11209,blr0930,KEGG_pathway,-
11210,bll0931,KEGG_pathway,-
11211,bll0932,KEGG_pathway,-
11212,bll0933,KEGG_pathway,-
11214,blr0934,KEGG_pathway,map02024
11215,blr0935,KEGG_pathway,-
11220,blr0936,KEGG_pathway,map00900
11221,blr0936,KEGG_pathway,map01100
11222,blr0936,KEGG_pathway,map01110
11223,blr0936,KEGG_pathway,map01130
11226,blr0937,KEGG_pathway,map00430
11227,blr0937,KEGG_pathway,map00920
11228,blr0938,KEGG_pathway,-
11230,blr0939,KEGG_pathway,map01503
11231,bll0940,KEGG_pathway,-
11235,bll0941,KEGG_pathway,map00311
11236,bll0941,KEGG_pathway,map01130
11237,bll0941,KEGG_pathway,map01501
11238,bll0942,KEGG_pathway,-
11239,blr0943,KEGG_pathway,-
11240,blr0944,KEGG_pathway,-
11241,bll0945,KEGG_pathway,-
11246,bll0946,KEGG_pathway,map00900
11247,bll0946,KEGG_pathway,map01100
11248,bll0946,KEGG_pathway,map01110
11249,bll0946,KEGG_pathway,map01130
11251,blr0947,KEGG_pathway,map00550
11253,bsr0948,KEGG_pathway,map03010
11254,blr0949,KEGG_pathway,-
11255,bsl0950,KEGG_pathway,-
11256,blr0951,KEGG_pathway,-
11258,bll0952,KEGG_pathway,map02020
11260,bll0953,KEGG_pathway,map02020
11261,bll0954,KEGG_pathway,-
11262,bll0955,KEGG_pathway,-
11263,bll0956,KEGG_pathway,-
11264,bll0957,KEGG_pathway,-
11275,bll0958,KEGG_pathway,map00071
11276,bll0958,KEGG_pathway,map00280
11277,bll0958,KEGG_pathway,map00410
11278,bll0958,KEGG_pathway,map00640
11279,bll0958,KEGG_pathway,map01100
11280,bll0958,KEGG_pathway,map01110
11281,bll0958,KEGG_pathway,map01130
11282,bll0958,KEGG_pathway,map01200
11283,bll0958,KEGG_pathway,map01212
11284,bll0958,KEGG_pathway,map03320
11285,bsr0959,KEGG_pathway,-
11288,blr0960,KEGG_pathway,map00270
11289,blr0960,KEGG_pathway,map01100
11292,blr0961,KEGG_pathway,map00270
11293,blr0961,KEGG_pathway,map01100
11294,bll0962,KEGG_pathway,-
11295,blr0963,KEGG_pathway,-
11296,blr0964,KEGG_pathway,-
11297,bll0965,KEGG_pathway,-
11299,bll0966,KEGG_pathway,map02025
11301,blr0967,KEGG_pathway,map02010
11303,blr0968,KEGG_pathway,map02010
11305,blr0969,KEGG_pathway,map02010
11307,blr0970,KEGG_pathway,map02010
11309,blr0971,KEGG_pathway,map02010
11314,blr0972,KEGG_pathway,map00460
11315,blr0972,KEGG_pathway,map00630
11316,blr0972,KEGG_pathway,map00910
11317,blr0972,KEGG_pathway,map01200
11324,blr0973,KEGG_pathway,map00330
11325,blr0973,KEGG_pathway,map00360
11326,blr0973,KEGG_pathway,map00380
11327,blr0973,KEGG_pathway,map00627
11328,blr0973,KEGG_pathway,map00643
11329,blr0973,KEGG_pathway,map01120
11331,bll0974,KEGG_pathway,map02010
11332,bll0975,KEGG_pathway,-
11333,bll0976,KEGG_pathway,-
11334,bll0977,KEGG_pathway,-
11335,blr0978,KEGG_pathway,-
11338,bll0979,KEGG_pathway,map02010
11339,bll0979,KEGG_pathway,map02024
11340,bll0980,KEGG_pathway,-
11351,blr0981,KEGG_pathway,map00071
11352,blr0981,KEGG_pathway,map00280
11353,blr0981,KEGG_pathway,map00410
11354,blr0981,KEGG_pathway,map00640
11355,blr0981,KEGG_pathway,map01100
11356,blr0981,KEGG_pathway,map01110
11357,blr0981,KEGG_pathway,map01130
11358,blr0981,KEGG_pathway,map01200
11359,blr0981,KEGG_pathway,map01212
11360,blr0981,KEGG_pathway,map03320
11362,blr0982,KEGG_pathway,map00281
11372,blr0983,KEGG_pathway,map00480
11373,blr0983,KEGG_pathway,map00980
11374,blr0983,KEGG_pathway,map00982
11375,blr0983,KEGG_pathway,map00983
11376,blr0983,KEGG_pathway,map01524
11377,blr0983,KEGG_pathway,map05200
11378,blr0983,KEGG_pathway,map05204
11379,blr0983,KEGG_pathway,map05225
11380,blr0983,KEGG_pathway,map05418
11381,blr0984,KEGG_pathway,-
11382,blr0985,KEGG_pathway,-
11384,blr0986,KEGG_pathway,map00281
11386,blr0987,KEGG_pathway,map00281
11387,blr0988,KEGG_pathway,-
11391,bll0989,KEGG_pathway,map01501
11392,bll0989,KEGG_pathway,map02010
11393,bll0989,KEGG_pathway,map02024
11395,bll0990,KEGG_pathway,map02024
11397,bll0991,KEGG_pathway,map02024
11400,bll0992,KEGG_pathway,map02010
11401,bll0992,KEGG_pathway,map02024
11403,bll0993,KEGG_pathway,map02024
11414,bll0994,KEGG_pathway,map00061
11415,bll0994,KEGG_pathway,map00071
11416,bll0994,KEGG_pathway,map01100
11417,bll0994,KEGG_pathway,map01212
11418,bll0994,KEGG_pathway,map02024
11419,bll0994,KEGG_pathway,map03320
11420,bll0994,KEGG_pathway,map04146
11421,bll0994,KEGG_pathway,map04216
11422,bll0994,KEGG_pathway,map04714
11423,bll0994,KEGG_pathway,map04920
11431,bll0995,KEGG_pathway,map00361
11432,bll0995,KEGG_pathway,map00362
11433,bll0995,KEGG_pathway,map00364
11434,bll0995,KEGG_pathway,map00623
11435,bll0995,KEGG_pathway,map01100
11436,bll0995,KEGG_pathway,map01120
11437,bll0995,KEGG_pathway,map01220
11438,blr0996,KEGG_pathway,-
11439,blr0997,KEGG_pathway,-
11442,blr0998,KEGG_pathway,map02010
11443,blr0998,KEGG_pathway,map02024
11453,bll0999,KEGG_pathway,map00480
11454,bll0999,KEGG_pathway,map00980
11455,bll0999,KEGG_pathway,map00982
11456,bll0999,KEGG_pathway,map00983
11457,bll0999,KEGG_pathway,map01524
11458,bll0999,KEGG_pathway,map05200
11459,bll0999,KEGG_pathway,map05204
11460,bll0999,KEGG_pathway,map05225
11461,bll0999,KEGG_pathway,map05418
11462,bll1000,KEGG_pathway,-
11463,bll1001,KEGG_pathway,-
11464,bll1002,KEGG_pathway,-
11465,blr1003,KEGG_pathway,-
11466,bll1004,KEGG_pathway,-
11467,bll1005,KEGG_pathway,-
11468,bsl1006,KEGG_pathway,-
11469,bll1007,KEGG_pathway,-
11470,bll1008,KEGG_pathway,-
11474,bll1009,KEGG_pathway,map00920
11475,bll1009,KEGG_pathway,map01100
11476,bll1009,KEGG_pathway,map01120
11477,bll1010,KEGG_pathway,-
11481,bll1011,KEGG_pathway,map00920
11482,bll1011,KEGG_pathway,map01100
11483,bll1011,KEGG_pathway,map01120
11487,bll1012,KEGG_pathway,map00920
11488,bll1012,KEGG_pathway,map01100
11489,bll1012,KEGG_pathway,map01120
11493,bll1013,KEGG_pathway,map00920
11494,bll1013,KEGG_pathway,map01100
11495,bll1013,KEGG_pathway,map01120
11499,bll1014,KEGG_pathway,map00920
11500,bll1014,KEGG_pathway,map01100
11501,bll1014,KEGG_pathway,map01120
11502,blr1015,KEGG_pathway,-
11504,bll1016,KEGG_pathway,map04614
11505,blr1017,KEGG_pathway,-
11506,blr1018,KEGG_pathway,-
11514,bll1019,KEGG_pathway,map00361
11515,bll1019,KEGG_pathway,map00362
11516,bll1019,KEGG_pathway,map00622
11517,bll1019,KEGG_pathway,map00643
11518,bll1019,KEGG_pathway,map01100
11519,bll1019,KEGG_pathway,map01120
11520,bll1019,KEGG_pathway,map01220
11525,bll1020,KEGG_pathway,map00362
11526,bll1020,KEGG_pathway,map01100
11527,bll1020,KEGG_pathway,map01120
11528,bll1020,KEGG_pathway,map01220
11539,blr1021,KEGG_pathway,map00071
11540,blr1021,KEGG_pathway,map00280
11541,blr1021,KEGG_pathway,map00410
11542,blr1021,KEGG_pathway,map00640
11543,blr1021,KEGG_pathway,map01100
11544,blr1021,KEGG_pathway,map01110
11545,blr1021,KEGG_pathway,map01130
11546,blr1021,KEGG_pathway,map01200
11547,blr1021,KEGG_pathway,map01212
11548,blr1021,KEGG_pathway,map03320
11559,blr1022,KEGG_pathway,map00071
11560,blr1022,KEGG_pathway,map00280
11561,blr1022,KEGG_pathway,map00410
11562,blr1022,KEGG_pathway,map00640
11563,blr1022,KEGG_pathway,map01100
11564,blr1022,KEGG_pathway,map01110
11565,blr1022,KEGG_pathway,map01130
11566,blr1022,KEGG_pathway,map01200
11567,blr1022,KEGG_pathway,map01212
11568,blr1022,KEGG_pathway,map03320
11570,bll1023,KEGG_pathway,map02010
11571,bll1024,KEGG_pathway,-
11572,bll1025,KEGG_pathway,-
11573,bll1026,KEGG_pathway,-
11574,bll1027,KEGG_pathway,-
11575,bll1028,KEGG_pathway,-
11576,bll1029,KEGG_pathway,-
11577,bll1030,KEGG_pathway,-
11578,bll1031,KEGG_pathway,-
11579,bll1032,KEGG_pathway,-
11581,blr1033,KEGG_pathway,map02010
11582,blr1034,KEGG_pathway,-
11583,blr1035,KEGG_pathway,-
11585,blr1036,KEGG_pathway,map02024
11587,blr1037,KEGG_pathway,map02024
11589,blr1038,KEGG_pathway,map02024
11592,blr1039,KEGG_pathway,map02010
11593,blr1039,KEGG_pathway,map02024
11594,bsr1040,KEGG_pathway,-
11599,blr1041,KEGG_pathway,map00791
11600,blr1041,KEGG_pathway,map00970
11601,blr1041,KEGG_pathway,map01100
11602,blr1041,KEGG_pathway,map01120
11603,blr1042,KEGG_pathway,-
11604,blr1043,KEGG_pathway,-
11609,bll1044,KEGG_pathway,map00220
11610,bll1044,KEGG_pathway,map00791
11611,bll1044,KEGG_pathway,map01100
11612,bll1044,KEGG_pathway,map01120
11613,bll1045,KEGG_pathway,-
11614,blr1046,KEGG_pathway,-
11615,bll1047,KEGG_pathway,-
11616,blr1048,KEGG_pathway,-
11617,blr1049,KEGG_pathway,-
11620,blr1050,KEGG_pathway,map02010
11621,blr1050,KEGG_pathway,map02024
11623,bll1051,KEGG_pathway,map00190
11626,blr1052,KEGG_pathway,map02010
11627,blr1052,KEGG_pathway,map02024
11632,bll1053,KEGG_pathway,map00130
11633,bll1053,KEGG_pathway,map00350
11634,bll1053,KEGG_pathway,map00360
11635,bll1053,KEGG_pathway,map01100
11638,bll1054,KEGG_pathway,map02010
11639,bll1054,KEGG_pathway,map02024
11642,bll1055,KEGG_pathway,map02010
11643,bll1055,KEGG_pathway,map02024
11646,bll1056,KEGG_pathway,map02010
11647,bll1056,KEGG_pathway,map02024
11650,bll1057,KEGG_pathway,map02010
11651,bll1057,KEGG_pathway,map02024
11654,bll1058,KEGG_pathway,map02010
11655,bll1058,KEGG_pathway,map02024
11661,bll1059,KEGG_pathway,map00400
11662,bll1059,KEGG_pathway,map01100
11663,bll1059,KEGG_pathway,map01110
11664,bll1059,KEGG_pathway,map01130
11665,bll1059,KEGG_pathway,map01230
11666,bll1060,KEGG_pathway,-
11667,bsl1061,KEGG_pathway,-
11669,blr1062,KEGG_pathway,map02024
11671,blr1063,KEGG_pathway,map02024
11674,blr1064,KEGG_pathway,map02010
11675,blr1064,KEGG_pathway,map02024
11678,blr1065,KEGG_pathway,map02010
11679,blr1065,KEGG_pathway,map02024
11682,blr1066,KEGG_pathway,map02010
11683,blr1066,KEGG_pathway,map02024
11686,blr1067,KEGG_pathway,map02010
11687,blr1067,KEGG_pathway,map02024
11688,bll1068,KEGG_pathway,-
11700,bll1069,KEGG_pathway,map00220
11701,bll1069,KEGG_pathway,map00250
11702,bll1069,KEGG_pathway,map00630
11703,bll1069,KEGG_pathway,map00910
11704,bll1069,KEGG_pathway,map01100
11705,bll1069,KEGG_pathway,map01120
11706,bll1069,KEGG_pathway,map01230
11707,bll1069,KEGG_pathway,map02020
11708,bll1069,KEGG_pathway,map04217
11709,bll1069,KEGG_pathway,map04724
11710,bll1069,KEGG_pathway,map04727
11711,bll1070,KEGG_pathway,-
11713,blr1071,KEGG_pathway,map02024
11714,blr1072,KEGG_pathway,-
11715,bll1073,KEGG_pathway,-
11716,bll1074,KEGG_pathway,-
11717,bll1075,KEGG_pathway,-
11718,bll1076,KEGG_pathway,-
11724,blr1077,KEGG_pathway,map00362
11725,blr1077,KEGG_pathway,map00627
11726,blr1077,KEGG_pathway,map01100
11727,blr1077,KEGG_pathway,map01120
11728,blr1077,KEGG_pathway,map01220
11729,blr1078,KEGG_pathway,-
11730,blr1079,KEGG_pathway,-
11732,blr1080,KEGG_pathway,map00362
11734,blr1081,KEGG_pathway,map00362
11736,bll1082,KEGG_pathway,map00040
11737,bll1083,KEGG_pathway,-
11738,blr1084,KEGG_pathway,-
11739,blr1085,KEGG_pathway,-
11740,blr1086,KEGG_pathway,-
11745,blr1087,KEGG_pathway,map00361
11746,blr1087,KEGG_pathway,map00625
11747,blr1087,KEGG_pathway,map01100
11748,blr1087,KEGG_pathway,map01120
11749,blr1088,KEGG_pathway,-
11753,blr1089,KEGG_pathway,map01503
11754,blr1089,KEGG_pathway,map02020
11755,blr1089,KEGG_pathway,map05150
11757,blr1090,KEGG_pathway,map02020
11761,blr1091,KEGG_pathway,map02010
11762,blr1091,KEGG_pathway,map02020
11763,blr1091,KEGG_pathway,map05152
11765,blr1092,KEGG_pathway,map02010
11767,blr1093,KEGG_pathway,map02010
11769,blr1094,KEGG_pathway,map02010
11770,blr1095,KEGG_pathway,-
11772,blr1096,KEGG_pathway,map02020
11774,bll1097,KEGG_pathway,map04112
11783,blr1098,KEGG_pathway,map00220
11784,blr1098,KEGG_pathway,map00300
11785,blr1098,KEGG_pathway,map01100
11786,blr1098,KEGG_pathway,map01110
11787,blr1098,KEGG_pathway,map01120
11788,blr1098,KEGG_pathway,map01130
11789,blr1098,KEGG_pathway,map01210
11790,blr1098,KEGG_pathway,map01230
11796,blr1099,KEGG_pathway,map00220
11797,blr1099,KEGG_pathway,map01100
11798,blr1099,KEGG_pathway,map01110
11799,blr1099,KEGG_pathway,map01130
11800,blr1099,KEGG_pathway,map01230
11801,blr1100,KEGG_pathway,-
11802,bll1101,KEGG_pathway,-
11803,blr1102,KEGG_pathway,-
11804,blr1103,KEGG_pathway,-
11805,blr1104,KEGG_pathway,-
11813,bll1105,KEGG_pathway,map00270
11814,bll1105,KEGG_pathway,map00450
11815,bll1105,KEGG_pathway,map00920
11816,bll1105,KEGG_pathway,map01100
11817,bll1105,KEGG_pathway,map01110
11818,bll1105,KEGG_pathway,map01130
11819,bll1105,KEGG_pathway,map01230
11822,blr1106,KEGG_pathway,map00240
11823,blr1106,KEGG_pathway,map01100
11824,blr1107,KEGG_pathway,-
11825,blr1108,KEGG_pathway,-
11826,bll1109,KEGG_pathway,-
11827,bll1110,KEGG_pathway,-
11828,bsl1111,KEGG_pathway,-
11829,bll1112,KEGG_pathway,-
11830,bll1113,KEGG_pathway,-
11831,bll1114,KEGG_pathway,-
11832,blr1115,KEGG_pathway,-
11835,blr1116,KEGG_pathway,map00440
11836,blr1116,KEGG_pathway,map01130
11837,blr1117,KEGG_pathway,-
11838,blr1118,KEGG_pathway,-
11841,blr1119,KEGG_pathway,map00040
11842,blr1119,KEGG_pathway,map01100
11846,blr1120,KEGG_pathway,map00040
11847,blr1120,KEGG_pathway,map00051
11848,blr1120,KEGG_pathway,map01100
11849,blr1121,KEGG_pathway,-
11851,blr1122,KEGG_pathway,map02010
11854,blr1123,KEGG_pathway,map02010
11855,blr1123,KEGG_pathway,map02030
11861,blr1124,KEGG_pathway,map00051
11862,blr1124,KEGG_pathway,map00053
11863,blr1124,KEGG_pathway,map01100
11864,blr1124,KEGG_pathway,map01110
11865,blr1124,KEGG_pathway,map01120
11868,blr1125,KEGG_pathway,map00051
11869,blr1125,KEGG_pathway,map01120
11870,bll1126,KEGG_pathway,-
11871,bll1127,KEGG_pathway,-
11872,bll1128,KEGG_pathway,-
11873,bll1129,KEGG_pathway,-
11874,blr1130,KEGG_pathway,-
11875,blr1131,KEGG_pathway,-
11876,blr1132,KEGG_pathway,-
11878,blr1133,KEGG_pathway,map00970
11879,bll1134,KEGG_pathway,-
11880,bll1135,KEGG_pathway,-
11881,blr1136,KEGG_pathway,-
11883,bll1137,KEGG_pathway,map00910
11884,bll1138,KEGG_pathway,-
11885,blr1139,KEGG_pathway,-
11888,blr1140,KEGG_pathway,map00240
11889,blr1140,KEGG_pathway,map01100
11890,bll1141,KEGG_pathway,-
11891,bll1142,KEGG_pathway,-
11892,bll1143,KEGG_pathway,-
11897,bll1144,KEGG_pathway,map03030
11898,bll1144,KEGG_pathway,map03410
11899,bll1144,KEGG_pathway,map03420
11900,bll1144,KEGG_pathway,map03430
11901,bll1145,KEGG_pathway,-
11902,blr1146,KEGG_pathway,-
11903,blr1147,KEGG_pathway,-
11904,blr1148,KEGG_pathway,-
11905,blr1149,KEGG_pathway,-
11906,bll1150,KEGG_pathway,-
11907,blr1151,KEGG_pathway,-
11908,blr1152,KEGG_pathway,-
11909,bll1153,KEGG_pathway,-
11910,bll1154,KEGG_pathway,-
11912,bll1155,KEGG_pathway,map04112
11913,bll1156,KEGG_pathway,-
11914,blr1157,KEGG_pathway,-
11925,blr1158,KEGG_pathway,map00071
11926,blr1158,KEGG_pathway,map00280
11927,blr1158,KEGG_pathway,map00410
11928,blr1158,KEGG_pathway,map00640
11929,blr1158,KEGG_pathway,map01100
11930,blr1158,KEGG_pathway,map01110
11931,blr1158,KEGG_pathway,map01130
11932,blr1158,KEGG_pathway,map01200
11933,blr1158,KEGG_pathway,map01212
11934,blr1158,KEGG_pathway,map03320
11954,blr1159,KEGG_pathway,map00071
11955,blr1159,KEGG_pathway,map00072
11956,blr1159,KEGG_pathway,map00280
11957,blr1159,KEGG_pathway,map00310
11958,blr1159,KEGG_pathway,map00362
11959,blr1159,KEGG_pathway,map00380
11960,blr1159,KEGG_pathway,map00620
11961,blr1159,KEGG_pathway,map00630
11962,blr1159,KEGG_pathway,map00640
11963,blr1159,KEGG_pathway,map00650
11964,blr1159,KEGG_pathway,map00720
11965,blr1159,KEGG_pathway,map00900
11966,blr1159,KEGG_pathway,map01100
11967,blr1159,KEGG_pathway,map01110
11968,blr1159,KEGG_pathway,map01120
11969,blr1159,KEGG_pathway,map01130
11970,blr1159,KEGG_pathway,map01200
11971,blr1159,KEGG_pathway,map01212
11972,blr1159,KEGG_pathway,map02020
11991,blr1160,KEGG_pathway,map00071
11992,blr1160,KEGG_pathway,map00280
11993,blr1160,KEGG_pathway,map00281
11994,blr1160,KEGG_pathway,map00310
11995,blr1160,KEGG_pathway,map00362
11996,blr1160,KEGG_pathway,map00380
11997,blr1160,KEGG_pathway,map00410
11998,blr1160,KEGG_pathway,map00640
11999,blr1160,KEGG_pathway,map00650
12000,blr1160,KEGG_pathway,map00903
12001,blr1160,KEGG_pathway,map00930
12002,blr1160,KEGG_pathway,map01040
12003,blr1160,KEGG_pathway,map01100
12004,blr1160,KEGG_pathway,map01110
12005,blr1160,KEGG_pathway,map01120
12006,blr1160,KEGG_pathway,map01130
12007,blr1160,KEGG_pathway,map01200
12008,blr1160,KEGG_pathway,map01212
12009,bsl1161,KEGG_pathway,-
12019,bll1162,KEGG_pathway,map00480
12020,bll1162,KEGG_pathway,map00980
12021,bll1162,KEGG_pathway,map00982
12022,bll1162,KEGG_pathway,map00983
12023,bll1162,KEGG_pathway,map01524
12024,bll1162,KEGG_pathway,map05200
12025,bll1162,KEGG_pathway,map05204
12026,bll1162,KEGG_pathway,map05225
12027,bll1162,KEGG_pathway,map05418
12028,blr1163,KEGG_pathway,-
12032,blr1164,KEGG_pathway,map00270
12033,blr1164,KEGG_pathway,map00480
12034,blr1164,KEGG_pathway,map01100
12035,blr1165,KEGG_pathway,-
12036,bll1166,KEGG_pathway,-
12039,bll1167,KEGG_pathway,map02024
12040,bll1167,KEGG_pathway,map03060
12041,bll1168,KEGG_pathway,-
12042,bll1169,KEGG_pathway,-
12045,blr1170,KEGG_pathway,map00190
12046,blr1170,KEGG_pathway,map01100
12049,blr1171,KEGG_pathway,map00190
12050,blr1171,KEGG_pathway,map01100
12056,blr1172,KEGG_pathway,map00190
12057,blr1172,KEGG_pathway,map00860
12058,blr1172,KEGG_pathway,map01100
12059,blr1172,KEGG_pathway,map01110
12060,blr1172,KEGG_pathway,map04714
12061,bsr1173,KEGG_pathway,-
12065,blr1174,KEGG_pathway,map00190
12066,blr1174,KEGG_pathway,map01100
12067,blr1174,KEGG_pathway,map04714
12070,blr1175,KEGG_pathway,map00190
12071,blr1175,KEGG_pathway,map01100
12072,blr1176,KEGG_pathway,-
12073,blr1177,KEGG_pathway,-
12074,blr1178,KEGG_pathway,-
12075,bll1179,KEGG_pathway,-
12076,blr1180,KEGG_pathway,-
12083,blr1181,KEGG_pathway,map00260
12084,blr1181,KEGG_pathway,map00750
12085,blr1181,KEGG_pathway,map01100
12086,blr1181,KEGG_pathway,map01110
12087,blr1181,KEGG_pathway,map01120
12088,blr1181,KEGG_pathway,map01230
12089,blr1182,KEGG_pathway,-
12090,blr1183,KEGG_pathway,-
12091,blr1184,KEGG_pathway,-
12095,bll1185,KEGG_pathway,map00190
12096,bll1185,KEGG_pathway,map00195
12097,bll1185,KEGG_pathway,map01100
12101,bll1186,KEGG_pathway,map00190
12102,bll1186,KEGG_pathway,map00195
12103,bll1186,KEGG_pathway,map01100
12107,bsl1187,KEGG_pathway,map00190
12108,bsl1187,KEGG_pathway,map00195
12109,bsl1187,KEGG_pathway,map01100
12113,bll1188,KEGG_pathway,map00190
12114,bll1188,KEGG_pathway,map00195
12115,bll1188,KEGG_pathway,map01100
12116,bsl1189,KEGG_pathway,-
12117,blr1190,KEGG_pathway,-
12118,blr1191,KEGG_pathway,-
12119,blr1192,KEGG_pathway,-
12120,bll1193,KEGG_pathway,-
12121,blr1194,KEGG_pathway,-
12122,bll1195,KEGG_pathway,-
12123,blr1196,KEGG_pathway,-
12124,blr1197,KEGG_pathway,-
12125,blr1198,KEGG_pathway,-
12126,bll1199,KEGG_pathway,-
12131,bll1200,KEGG_pathway,map00260
12132,bll1200,KEGG_pathway,map00860
12133,bll1200,KEGG_pathway,map01100
12134,bll1200,KEGG_pathway,map01110
12140,blr1201,KEGG_pathway,map00400
12141,blr1201,KEGG_pathway,map01100
12142,blr1201,KEGG_pathway,map01110
12143,blr1201,KEGG_pathway,map01130
12144,blr1201,KEGG_pathway,map01230
12145,bll1202,KEGG_pathway,-
12148,bll1203,KEGG_pathway,map02020
12149,bll1203,KEGG_pathway,map02030
12150,bll1204,KEGG_pathway,-
12151,bll1205,KEGG_pathway,-
12152,blr1206,KEGG_pathway,-
12153,bll1207,KEGG_pathway,-
12154,bsl1208,KEGG_pathway,-
12157,bll1209,KEGG_pathway,map02010
12158,bll1209,KEGG_pathway,map02024
12160,bll1210,KEGG_pathway,map02024
12162,bll1211,KEGG_pathway,map02024
12164,bll1212,KEGG_pathway,map02024
12165,blr1213,KEGG_pathway,-
12166,blr1214,KEGG_pathway,-
12167,blr1215,KEGG_pathway,-
12168,blr1216,KEGG_pathway,-
12169,bll1217,KEGG_pathway,-
12171,blr1218,KEGG_pathway,map00920
12172,blr1219,KEGG_pathway,-
12173,bll1220,KEGG_pathway,-
12175,blr1221,KEGG_pathway,map00440
12177,blr1222,KEGG_pathway,map00440
12179,blr1223,KEGG_pathway,map00440
12181,blr1224,KEGG_pathway,map00440
12182,blr1225,KEGG_pathway,-
12184,blr1226,KEGG_pathway,map00440
12186,blr1227,KEGG_pathway,map00440
12188,blr1228,KEGG_pathway,map00030
12189,blr1229,KEGG_pathway,-
12197,bll1230,KEGG_pathway,map00061
12198,bll1230,KEGG_pathway,map00333
12199,bll1230,KEGG_pathway,map00780
12200,bll1230,KEGG_pathway,map01040
12201,bll1230,KEGG_pathway,map01100
12202,bll1230,KEGG_pathway,map01130
12203,bll1230,KEGG_pathway,map01212
12204,bsr1232,KEGG_pathway,-
12207,blr1233,KEGG_pathway,map00920
12208,blr1233,KEGG_pathway,map02010
12209,bll1234,KEGG_pathway,-
12212,bll1235,KEGG_pathway,map00270
12213,bll1235,KEGG_pathway,map01100
12214,bll1236,KEGG_pathway,-
12215,blr1237,KEGG_pathway,-
12216,blr1238,KEGG_pathway,-
12217,blr1239,KEGG_pathway,-
12220,blr1240,KEGG_pathway,map00350
12221,blr1240,KEGG_pathway,map01120
12222,blr1241,KEGG_pathway,-
12223,blr1242,KEGG_pathway,-
